id;Orden ID;Producto;Nombre;Cantidad;Precio;Total;Vendedor;Fecha;Impuesto;
4d864762;5bfb0935;112;COMINO MOLIDO X10G;7;$500,00;$3.500,00;c5abb107;11/09/2021;1,19;
a1d697bf;495a6d06;112;COMINO MOLIDO X10G;5;$500,00;$2.500,00;9f04044e;12/09/2021;1,19;
b67d5a38;b7db7106;112;COMINO MOLIDO X10G;3;$500,00;$1.500,00;9f04044e;11/10/2021;1,19;
0f31e98c;1021ea6d;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;9f04044e;11/10/2021;1,19;
bf3b4b24;a4c023b8;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;9f04044e;11/10/2021;1,19;
ce0361cd;a3236691;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;53de5b54;11/10/2021;1,19;
877d3265;9c831655;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;c5abb107;08/11/2021;1,19;
0908ec83;7ba06f52;112;COMINO MOLIDO X10G;20;$500,00;$10.000,00;c5abb107;08/11/2021;1,19;
c607918a;cd50e944;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;c5abb107;10/11/2021;1,19;
c7ef85eb;314a0157;112;COMINO MOLIDO X10G;4;$500,00;$2.000,00;c5abb107;10/11/2021;1,19;
67ca009c;374ea5f4;112;COMINO MOLIDO X10G;4;$500,00;$2.000,00;c5abb107;09/12/2021;1,19;
e68a901a;a5ae720f;112;COMINO MOLIDO X10G;5;$500,00;$2.500,00;9f04044e;09/12/2021;1,19;
5c6fee74;77987b5b;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;9f04044e;10/12/2021;1,19;
8645bb8a;414233fd;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;9f04044e;10/12/2021;1,19;
412e42bd;67c84ae5;112;COMINO MOLIDO X10G;5;$500,00;$2.500,00;c5abb107;10/12/2021;1,19;
48dde7c0;8de9d0f1;112;COMINO MOLIDO X10G;7;$500,00;$3.500,00;9f04044e;10/12/2021;1,19;
56864c5c;40223c7a;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;02/01/2022;1,19;
7fe9ad95;c695ba0f;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;490dc6e8;02/01/2022;1,19;
a911575e;8561cca3;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;490dc6e8;02/01/2022;1,19;
bd636c5b;c8f5bda7;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;02/01/2022;1,19;
e5b5d2e1;5b60f640;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;02/01/2022;1,19;
ffe8a7cf;7be138d2;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;02/01/2022;1,19;
ebb54878;c023eae9;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;02/01/2022;1,19;
efb42cb1;c9c67411;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;03/01/2022;1,19;
1cef2f56;5385fdaa;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;03/01/2022;1,19;
ad4e6b27;c32eab33;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;03/01/2022;1,19;
dfe034f5;79d7eeb5;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;06/01/2022;1,19;
e43fdbb3;8bf044d3;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;9f04044e;08/01/2022;1,19;
07b0602e;a95e71cc;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;09/01/2022;1,19;
513ef008;e3162a93;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;11/01/2022;1,19;
3f324449;d22bc29b;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;490dc6e8;02/02/2022;1,19;
c69c0ccd;0584b7f0;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;03/02/2022;1,19;
abde797f;99d4bcb7;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;04/02/2022;1,19;
37f426e8;18f6899f;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;05/02/2022;1,19;
29662a3d;54d1544f;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/02/2022;1,19;
8b9a66fb;974432d5;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;9f04044e;08/02/2022;1,19;
1c71bbd9;1eed0c6c;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/02/2022;1,19;
88b97dc8;0e8a5334;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;11/02/2022;1,19;
626a59be;847f5018;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;490dc6e8;02/03/2022;1,19;
7974361f;2404a028;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;03/03/2022;1,19;
fc4fa8e2;529b11a8;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;03/03/2022;1,19;
43fb8bf4;8683a319;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;03/03/2022;1,19;
234c77a0;283896b6;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;03/03/2022;1,19;
0c742845;5bc313ff;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;05/03/2022;1,19;
b3bd3b1c;1aa1af84;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;05/03/2022;1,19;
f075867d;93fb6cf2;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;05/03/2022;1,19;
f804224e;2cde40e9;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/03/2022;1,19;
02b8bd98;b0e20c5c;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/03/2022;1,19;
7b05ed99;b1b77a0c;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/03/2022;1,19;
ba80d934;e93ff1b6;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;10/03/2022;1,19;
16f0bee3;912da30c;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;11/03/2022;1,19;
a2a7799e;6240c695;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;490dc6e8;02/04/2022;1,19;
4617ce03;e9a0ee23;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;c5abb107;04/04/2022;1,19;
7c79df34;87373fbd;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;9f04044e;08/04/2022;1,19;
01b81e29;1130a83a;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;9f04044e;08/04/2022;1,19;
51a71696;7eb8219e;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;10/04/2022;1,19;
1793b758;8205ca57;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;10/04/2022;1,19;
a9195187;269d64f3;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;10/04/2022;1,19;
ac10af32;13298a63;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;01/05/2022;1,19;
bcd4fe6c;a538c3e2;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;01/05/2022;1,19;
ff946a2d;5cc08c97;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;53de5b54;01/05/2022;1,19;
e9b84d32;972533c0;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;04/05/2022;1,19;
dd62d28d;956d83d7;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;c5abb107;04/05/2022;1,19;
ccccd692;7574c2d5;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;07/05/2022;1,19;
16573dca;0d67948b;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;09/05/2022;1,19;
ef27c715;ee2c2628;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;10/05/2022;1,19;
a4576c88;e088c011;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;01/06/2022;1,19;
cd6d9a6e;cd69ab66;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;01/06/2022;1,19;
185457a9;ca39f7ea;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;04/06/2022;1,19;
53e7bca4;0ce5805f;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;06/06/2022;1,19;
c4ed4b40;17c9862d;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;06/06/2022;1,19;
64b26ef1;f209fd88;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;06/06/2022;1,19;
3d8da509;db51b838;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;9f04044e;07/06/2022;1,19;
70a9adef;1e0d8313;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;07/06/2022;1,19;
df4897b2;ef2e0809;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;9f04044e;07/06/2022;1,19;
1605c54d;c9fa9adf;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;09/06/2022;1,19;
30906d13;263b67c7;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;10/06/2022;1,19;
979b1e98;f7803174;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;10/06/2022;1,19;
1767fe8e;9eec2f12;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;c5abb107;01/07/2022;1,19;
e36a050b;da35d528;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;53de5b54;01/07/2022;1,19;
84840425;c3500e12;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;03/07/2022;1,19;
9d16d041;ebca725b;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;03/07/2022;1,19;
3781db01;c20f2d0e;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;04/07/2022;1,19;
a42ce1a1;937916eb;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/07/2022;1,19;
47611e1e;4da5fb06;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/07/2022;1,19;
4da03029;eb50267d;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/07/2022;1,19;
31972fba;67bb21b2;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;07/07/2022;1,19;
f6646a2f;4be34cd8;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;07/07/2022;1,19;
1d7cc1f6;bec749a6;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;11/07/2022;1,19;
9b647a07;2663667b;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;c5abb107;11/07/2022;1,19;
34ed4166;8b985975;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;02/08/2022;1,19;
46f161c8;4b858003;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;03/08/2022;1,19;
7200059f;a03b6bb1;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;c5abb107;03/08/2022;1,19;
3f5f23ef;df678d92;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;03/08/2022;1,19;
39f5a0f8;75ee806a;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;03/08/2022;1,19;
c3226b8c;a47025d9;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/08/2022;1,19;
882f5808;1d12b218;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;06/08/2022;1,19;
7be13441;271737b4;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;11/08/2022;1,19;
806c6bc1;cf952a4f;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;02/09/2022;1,19;
901b4b1e;b33cc3b0;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;02/09/2022;1,19;
863ab31e;83d4651f;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/09/2022;1,19;
756862aa;c51eef39;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;9f04044e;08/09/2022;1,19;
59789a38;76d22bdb;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/09/2022;1,19;
035c1303;ed03be70;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;9f04044e;08/09/2022;1,19;
416ea07a;9df285a3;112;COMINO MOLIDO X10G;7;$600,00;$4.200,00;9f04044e;08/09/2022;1,19;
6a80dda3;bfccb904;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;9f04044e;08/09/2022;1,19;
e02656db;25a6a6ce;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;11/09/2022;1,19;
1f9a41cd;1da212d7;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;11/09/2022;1,19;
61c0acff;7678df5a;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;11/09/2022;1,19;
443bbb6a;520a689c;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;11/09/2022;1,19;
6e4d6827;7b335556;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;11/09/2022;1,19;
b232d73f;7a6cb466;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;11/09/2022;1,19;
ad40e32c;f4b99c58;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;c5abb107;02/10/2022;1,19;
3d062941;64a955f9;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;03/10/2022;1,19;
4e1c4663;192c8b66;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;03/10/2022;1,19;
23e8f350;83bcb268;112;COMINO MOLIDO X10G;8;$600,00;$4.800,00;c5abb107;05/10/2022;1,19;
4b1af4b2;a0f03ac0;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;05/10/2022;1,19;
13c42da5;91a8aefa;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;05/10/2022;1,19;
4e2c53a2;c1e43f22;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;06/10/2022;1,19;
524ff131;ed3281b7;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;10/10/2022;1,19;
ea99aaf1;622f6a2b;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;10/10/2022;1,19;
85f115bd;2cae7e45;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;10/10/2022;1,19;
d4bf2727;40a7c765;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;10/10/2022;1,19;
7a98e067;3080b561;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;11/10/2022;1,19;
46bd99f1;7fcdb79d;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;01/11/2022;1,19;
38814156;9c6f16d4;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;02/11/2022;1,19;
c385e606;8f3f2942;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;02/11/2022;1,19;
c6a740a6;566c131d;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;04/11/2022;1,19;
44a8dd03;88f16008;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;04/11/2022;1,19;
e3baad7b;6cf3648c;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;05/11/2022;1,19;
4e01ccf0;c22f12a4;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;9f04044e;07/11/2022;1,19;
68244766;69a7fe86;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;10/11/2022;1,19;
207624b7;072ea497;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;01/12/2022;1,19;
9b4cf446;5fb91178;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;01/12/2022;1,19;
3945a514;28b30820;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;05/12/2022;1,19;
84ce630a;03cedfb3;112;COMINO MOLIDO X10G;3;600;1800;c5abb107;06/12/2022;1,19;
4a19cf1a;5b68fdb2;112;COMINO MOLIDO X10G;5;600;3000;c5abb107;06/12/2022;1,19;
ffbc7c5d;7ef77584;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;06/12/2022;1,19;
6a0ba717;28d2e97f;112;COMINO MOLIDO X10G;2;600;1200;c5abb107;06/12/2022;1,19;
460c9a9e;c6fdb33a;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;9f04044e;07/12/2022;1,19;
f49d84b0;effe1724;112;COMINO MOLIDO X10G;3;600;1800;c5abb107;07/12/2022;1,19;
20bf6b7d;69689f8a;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;09/12/2022;1,19;
49a4a179;9709d38f;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;09/12/2022;1,19;
db1ce6ec;ebb53b51;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;c5abb107;09/12/2022;1,19;
aa315c27;20e516c2;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;10/12/2022;1,19;
1eb05491;dd1ff8d4;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;10/12/2022;1,19;
488e3cba;3094156c;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;12/12/2022;1,19;
4378acbb;39656dde;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;12/12/2022;1,19;
f32b765f;05afc836;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;15/12/2022;1,19;
337055ad;96625cce;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;16/12/2022;1,19;
b176b3fa;6693db3b;112;COMINO MOLIDO X10G;1;600;600;c5abb107;17/12/2022;1,19;
0a284edf;bcc3bd14;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;19/12/2022;1,19;
d57e86c7;667a5ba8;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;20/12/2022;1,19;
bc22ff2b;1389b481;112;COMINO MOLIDO X10G;7;600;4200;c5abb107;20/12/2022;1,19;
1b5f08a9;da40dc4b;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;21/12/2022;1,19;
212e646f;513406d5;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;21/12/2022;1,19;
c921ef00;ce210a79;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;27/12/2022;1,19;
ba4c5b74;866eeecc;112;COMINO MOLIDO X10G;10;600;6000;c5abb107;27/12/2022;1,19;
3a55a26a;f98f03bc;112;COMINO MOLIDO X10G;5;600;3000;c5abb107;27/12/2022;1,19;
68d07192;e515c654;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;27/12/2022;1,19;
d9a544b5;304d96df;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;29/12/2022;1,19;
ccdc599d;98b328c6;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;29/12/2022;1,19;
691293ec;34ef3d4a;112;COMINO MOLIDO X10G;3;600;1800;9f04044e;03/01/2023;1,19;
f0ba5ac3;1fa53161;112;COMINO MOLIDO X10G;6;600;3600;9f04044e;03/01/2023;1,19;
c55058f3;43e151cf;112;COMINO MOLIDO X10G;5;600;3000;9f04044e;03/01/2023;1,19;
005017f6;c600a4ce;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;03/01/2023;1,19;
bde7c75d;d51b8f10;112;COMINO MOLIDO X10G;8;600;4800;c5abb107;03/01/2023;1,19;
ad36812b;2bf2aade;112;COMINO MOLIDO X10G;6;600;3600;9f04044e;04/01/2023;1,19;
26df73a2;e97f9888;112;COMINO MOLIDO X10G;6;600;3600;9f04044e;04/01/2023;1,19;
c8145fb3;43315cd1;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;04/01/2023;1,19;
c77f4b1f;293d73c0;112;COMINO MOLIDO X10G;5;600;3000;9f04044e;04/01/2023;1,19;
5a8c5600;89032ad7;112;COMINO MOLIDO X10G;6;600;3600;9f04044e;05/01/2023;1,19;
05f68791;00e90abd;112;COMINO MOLIDO X10G;3;600;1800;c5abb107;07/01/2023;1,19;
f4f7446c;5ca2197b;112;COMINO MOLIDO X10G;5;600;3000;c5abb107;07/01/2023;1,19;
e21716c1;1ab3837f;112;COMINO MOLIDO X10G;8;600;4800;9f04044e;10/01/2023;1,19;
2db11daa;e417cec5;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;10/01/2023;1,19;
0979caa2;d83931e5;112;COMINO MOLIDO X10G;6;600;3600;9f04044e;10/01/2023;1,19;
6b0c6006;0a375daa;112;COMINO MOLIDO X10G;8;600;4800;c5abb107;11/01/2023;1,19;
61bba7b3;bf0c9570;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;11/01/2023;1,19;
ad147b38;6a318ca1;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;11/01/2023;1,19;
84021581;85c10764;112;COMINO MOLIDO X10G;5;600;3000;c5abb107;12/01/2023;1,19;
f79be30b;ab848073;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;16/01/2023;1,19;
073ba524;b32d6437;112;COMINO MOLIDO X10G;2;600;1200;9f04044e;17/01/2023;1,19;
b7faa48f;f70dccc8;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;17/01/2023;1,19;
0b02616a;67c9438d;112;COMINO MOLIDO X10G;5;600;3000;9f04044e;17/01/2023;1,19;
22a372f2;95aa079e;112;COMINO MOLIDO X10G;3;600;1800;9f04044e;17/01/2023;1,19;
18ce210c;720a16e1;112;COMINO MOLIDO X10G;3;600;1800;9f04044e;17/01/2023;1,19;
795398b3;d4213783;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;17/01/2023;1,19;
ca37643b;b9ddc501;112;COMINO MOLIDO X10G;2;600;1200;9f04044e;18/01/2023;1,19;
3a2d6ef8;4bd09a51;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;21/01/2023;1,19;
d413b197;ec9fb27a;112;COMINO MOLIDO X10G;3;600;1800;c5abb107;21/01/2023;1,19;
e4ba643f;f752315e;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;23/01/2023;1,19;
c78670a7;b94619a1;112;COMINO MOLIDO X10G;4;600;2400;c5abb107;23/01/2023;1,19;
7dcd8cd7;f1d99112;112;COMINO MOLIDO X10G;18;600;10800;9f04044e;23/01/2023;1,19;
a2d17923;230b9161;112;COMINO MOLIDO X10G;4;600;2400;9f04044e;30/01/2023;1,19;
4f0d4d08;9a5c0567;112;COMINO MOLIDO X10G;6;600;3600;c5abb107;30/01/2023;1,19;
fcebdcb0;3a66638b;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;13/05/2022;1,19;
1cad2654;6c8e9490;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;13/05/2022;1,19;
d46f1a39;050ef513;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;13/05/2022;1,19;
c8246a21;bb01c1e1;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;13/06/2022;1,19;
b31eb352;159842fa;112;COMINO MOLIDO X10G;8;$500,00;$4.000,00;c5abb107;13/09/2021;1,19;
5ca1301c;0f9df89f;112;COMINO MOLIDO X10G;12;$500,00;$6.000,00;9f04044e;13/09/2021;1,19;
22dfc436;9964ccb0;112;COMINO MOLIDO X10G;5;$500,00;$2.500,00;c5abb107;13/12/2021;1,19;
c0b49d6b;ad42fd63;112;COMINO MOLIDO X10G;6;$500,00;$3.000,00;9f04044e;13/12/2021;1,19;
9f090d2a;edda9af5;112;COMINO MOLIDO X10G;30;$600,00;$18.000,00;c5abb107;14/01/2022;1,19;
f769b6c4;47b563da;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;14/03/2022;1,19;
1e009df4;f8630a30;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;14/03/2022;1,19;
6ce0cfa5;efaa16ab;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;14/03/2022;1,19;
a4858e72;ed68ac7b;112;COMINO MOLIDO X10G;7;$600,00;$4.200,00;c5abb107;14/03/2022;1,19;
b98fd0d2;5fbbd1c7;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;14/06/2022;1,19;
efd40871;6d18d506;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;14/06/2022;1,19;
de6cdb80;5e0c3d49;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;14/07/2022;1,19;
b2e70daf;3b2a7afb;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;9f04044e;14/07/2022;1,19;
26773803;6c92acbd;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;14/09/2022;1,19;
1855ffa3;c2822cc5;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;14/11/2022;1,19;
2d566707;d10de86b;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;490dc6e8;15/02/2022;1,19;
6ed8451e;4af1d8c9;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;15/02/2022;1,19;
59cee0b5;4d9ec595;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;15/03/2022;1,19;
a4180e9e;8d918c89;112;COMINO MOLIDO X10G;10;$600,00;$6.000,00;c5abb107;15/03/2022;1,19;
9fd38c6b;72435c71;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;9f04044e;15/08/2022;1,19;
6ce87488;05cd260e;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;15/11/2022;1,19;
65afb874;3e152cae;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;15/11/2022;1,19;
e5ba54a8;eecdd0bc;112;COMINO MOLIDO X10G;2;$600,00;$1.200,00;c5abb107;15/11/2022;1,19;
08bef0d2;fcae07cf;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;16/01/2022;1,19;
4a415cbe;03372cc8;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;16/02/2022;1,19;
e91926c6;b8158f1a;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;16/02/2022;1,19;
6001f1a6;c9b6a72a;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;490dc6e8;16/02/2022;1,19;
3e391ac6;4232c819;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;16/03/2022;1,19;
095d2bfd;c872c8dc;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;16/03/2022;1,19;
5eba353f;22c9d0bd;112;COMINO MOLIDO X10G;6;$600,00;$3.600,00;c5abb107;16/03/2022;1,19;
ebb99892;4733fb56;112;COMINO MOLIDO X10G;4;$600,00;$2.400,00;c5abb107;16/05/2022;1,19;
954afdd9;2e6cca66;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;9f04044e;16/08/2022;1,19;
7e1b90d4;77840dae;112;COMINO MOLIDO X10G;12;$600,00;$7.200,00;9f04044e;16/08/2022;1,19;
5ea7c646;886dc661;112;COMINO MOLIDO X10G;5;$600,00;$3.000,00;c5abb107;16/09/2022;1,19;
c5c9b039;2121b99b;112;COMINO MOLIDO X10G;3;$600,00;$1.800,00;c5abb107;16/09/2022;1,19;
